year_week,category,num_items_sold,total_price,total_freight_value,most_sold_state,most_bought_state,avg_review_score,week_of_year
2017-08-07/2017-08-13,telephony,37,3930.7799999999997,583.82,SP,SP,4.1891891891891895,32
2017-08-07/2017-08-13,toys,39,4003.77,660.38,SP,SP,4.615384615384615,32
2017-08-14/2017-08-20,automotive,44,4184.41,803.38,SP,SP,4.113636363636363,33
2017-08-14/2017-08-20,baby,28,5111.94,744.78,SP,SP,4.285714285714286,33
2017-08-14/2017-08-20,beauty_health,120,16975.56,2207.36,SP,SP,4.425,33
2017-08-14/2017-08-20,construction_tools,4,612.8,83.75,SP,CE,4.25,33
2017-08-14/2017-08-20,electronics,101,8323.42,1752.94,SP,SP,4.128712871287129,33
2017-08-14/2017-08-20,entertainment,29,4453.46,548.88,SP,SP,4.448275862068965,33
2017-08-14/2017-08-20,fashion,53,3364.96,779.93,SP,SP,4.30188679245283,33
2017-08-14/2017-08-20,food,7,283.76,107.41,SP,MG,4.714285714285714,33
2017-08-14/2017-08-20,furniture,248,25234.25,4780.71,SP,SP,4.100806451612903,33
2017-08-14/2017-08-20,garden_tools,71,7723.29,1451.81,SP,SP,4.28169014084507,33
2017-08-14/2017-08-20,gifts,43,5202.44,637.97,SP,SP,4.325581395348837,33
2017-08-14/2017-08-20,home_appliances,36,5541.08,718.1,SP,SP,4.5,33
2017-08-14/2017-08-20,housewares,63,5701.5,1182.56,SP,SP,3.9047619047619047,33
2017-08-14/2017-08-20,luggage,12,1369.9,217.59,MG,SP,4.5,33
2017-08-14/2017-08-20,office_supplies,35,4150.84,1263.35,SP,SP,4.428571428571429,33
2017-08-14/2017-08-20,other,60,8527.56,1259.24,SP,SP,4.3,33
2017-08-14/2017-08-20,pets,8,547.98,124.12,SP,SP,4.5,33
2017-08-14/2017-08-20,sports,109,9709.4,1904.56,SP,SP,4.4495412844036695,33
2017-08-14/2017-08-20,telephony,37,3201.59,622.59,SP,SP,4.1891891891891895,33
2017-08-14/2017-08-20,toys,45,4549.29,762.87,SP,SP,4.066666666666666,33
2017-08-21/2017-08-27,automotive,24,2166.23,420.95,SP,SP,4.291666666666667,34
2017-08-21/2017-08-27,baby,36,3787.96,786.43,SP,RJ,4.444444444444445,34
2017-08-21/2017-08-27,beauty_health,110,11747.8,1732.51,SP,SP,4.345454545454546,34
2017-08-21/2017-08-27,construction_tools,9,1046.5900000000001,205.8,SP,SP,3.4444444444444446,34
2017-08-21/2017-08-27,electronics,98,9529.46,1496.47,SP,SP,4.244897959183674,34
2017-08-21/2017-08-27,entertainment,50,4216.88,907.45,SP,SP,4.48,34
2017-08-21/2017-08-27,fashion,36,2335.07,535.74,SP,SP,4.083333333333333,34
2017-08-21/2017-08-27,food,8,317.18,145.44,SP,RJ,4.75,34
2017-08-21/2017-08-27,furniture,229,20242.14,4177.55,SP,SP,3.947598253275109,34
2017-08-21/2017-08-27,garden_tools,35,4056.89,730.39,SP,SP,4.314285714285714,34
2017-08-21/2017-08-27,gifts,49,7782.32,845.65,SP,SP,4.26530612244898,34
2017-08-21/2017-08-27,home_appliances,23,4300.94,549.64,SP,SP,4.695652173913044,34
2017-08-21/2017-08-27,housewares,51,2978.94,893.1899999999999,SP,SP,4.019607843137255,34
2017-08-21/2017-08-27,luggage,11,849.9000000000001,236.08,MG,SP,4.818181818181818,34
2017-08-21/2017-08-27,office_supplies,27,2912.92,593.57,SP,SP,4.555555555555555,34
2017-08-21/2017-08-27,other,60,8886.61,1358.3600000000001,SP,SP,4.366666666666666,34
2017-08-21/2017-08-27,pets,26,3150.38,612.91,SP,SP,4.038461538461538,34
2017-08-21/2017-08-27,sports,92,8371.8,1637.21,SP,SP,4.304347826086956,34
2017-08-21/2017-08-27,telephony,32,2221.12,573.56,SP,RS,4.25,34
2017-08-21/2017-08-27,toys,30,3025.25,520.8,SP,SP,4.233333333333333,34
2017-08-28/2017-09-03,automotive,23,2335.67,428.66,SP,SP,4.565217391304348,35
2017-08-28/2017-09-03,baby,38,7189.53,1059.64,SP,SP,4.2894736842105265,35
2017-08-28/2017-09-03,beauty_health,119,12064.04,1816.62,SP,SP,4.336134453781512,35
2017-08-28/2017-09-03,construction_tools,5,908.6,128.53,SP,SP,4.2,35
2017-08-28/2017-09-03,electronics,125,60481.21,3290.68,BA,SP,4.432,35
2017-08-28/2017-09-03,entertainment,52,8278.99,939.5699999999999,SP,SP,4.519230769230769,35
2017-08-28/2017-09-03,fashion,26,2505.56,514.37,SP,SP,3.8846153846153846,35
2017-08-28/2017-09-03,food,5,270.67,71.89,SP,SP,4.6,35
2017-08-28/2017-09-03,furniture,210,20216.07,4071.81,SP,SP,4.261904761904762,35
2017-08-28/2017-09-03,garden_tools,77,6374.47,1697.27,SP,RJ,4.207792207792208,35
2017-08-28/2017-09-03,gifts,68,15095.38,1046.05,SP,SP,4.352941176470588,35
2017-08-28/2017-09-03,home_appliances,40,5672.41,880.47,SP,SP,4.425,35
2017-08-28/2017-09-03,housewares,82,7543.58,1575.08,SP,SP,4.353658536585366,35
2017-08-28/2017-09-03,luggage,10,1100.03,216.23,MG,MG,4.5,35
2017-08-28/2017-09-03,office_supplies,27,3854.73,909.55,SP,SP,4.296296296296297,35
2017-08-28/2017-09-03,other,55,9377.73,1222.29,SP,SP,4.218181818181818,35
2017-08-28/2017-09-03,pets,24,4035.69,588.96,SP,SP,4.458333333333333,35
2017-08-28/2017-09-03,sports,89,8536.12,1666.52,SP,SP,4.292134831460674,35
2017-08-28/2017-09-03,telephony,37,3310.94,650.83,SP,SP,4.621621621621622,35
2017-08-28/2017-09-03,toys,44,6044.49,818.31,SP,SP,4.7272727272727275,35
2017-09-04/2017-09-10,automotive,18,2885.79,583.5,SP,RJ,4.611111111111111,36
2017-09-04/2017-09-10,baby,31,3832.65,694.96,SP,SP,4.645161290322581,36
2017-09-04/2017-09-10,beauty_health,125,16043.64,2518.45,SP,SP,4.072,36
2017-09-04/2017-09-10,construction_tools,8,1904.6,145.43,SP,SP,5.0,36
2017-09-04/2017-09-10,electronics,100,34824.450000000004,2288.75,SP,SP,4.26,36
2017-09-04/2017-09-10,entertainment,26,3067.5899999999997,398.65,MG,SP,4.538461538461538,36
2017-09-04/2017-09-10,fashion,37,2956.26,615.36,SP,SP,3.8378378378378377,36
2017-09-04/2017-09-10,food,5,158.45,61.9,SP,RJ,5.0,36
2017-09-04/2017-09-10,furniture,203,19860.21,4202.95,SP,SP,4.246305418719212,36
2017-09-04/2017-09-10,garden_tools,49,4568.0599999999995,1041.82,SP,SP,4.081632653061225,36
2017-09-04/2017-09-10,gifts,61,9443.91,951.91,SP,SP,3.8852459016393444,36
2017-09-04/2017-09-10,home_appliances,19,3331.69,625.02,SP,SP,4.315789473684211,36
2017-09-04/2017-09-10,housewares,55,5742.98,1369.36,SP,SP,4.2,36
2017-09-04/2017-09-10,luggage,12,1012.8000000000001,251.01,MG,SP,4.5,36
2017-09-04/2017-09-10,office_supplies,28,3349.2400000000002,727.8299999999999,SP,SP,4.392857142857143,36
2017-09-04/2017-09-10,other,46,7233.27,1074.9,SP,SP,4.239130434782608,36
2017-09-04/2017-09-10,pets,22,1784.1200000000001,419.67,SP,RJ,4.454545454545454,36
2017-09-04/2017-09-10,sports,87,10400.08,1718.44,SP,SP,4.045977011494253,36
2017-09-04/2017-09-10,telephony,51,6407.15,898.48,SP,SP,4.352941176470588,36
2017-09-04/2017-09-10,toys,54,3936.53,906.25,SP,SP,3.759259259259259,36
2017-09-11/2017-09-17,automotive,22,1941.55,397.96999999999997,SP,SP,4.136363636363637,37
2017-09-11/2017-09-17,baby,49,7996.17,1076.69,SP,SP,3.9591836734693877,37
2017-09-11/2017-09-17,beauty_health,165,20145.14,3039.58,SP,SP,4.012121212121212,37
2017-09-11/2017-09-17,construction_tools,13,1508.31,428.06,SP,GO,2.8461538461538463,37
2017-09-11/2017-09-17,electronics,102,15943.96,2161.87,SP,SP,3.7450980392156863,37
2017-09-11/2017-09-17,entertainment,33,3721.25,682.73,SP,SP,3.787878787878788,37
2017-09-11/2017-09-17,fashion,60,6246.26,1119.1299999999999,SP,SP,4.05,37
2017-09-11/2017-09-17,food,12,478.78999999999996,152.54,SP,RJ,3.9166666666666665,37
2017-09-11/2017-09-17,furniture,248,25086.02,4968.48,SP,SP,4.020161290322581,37
2017-09-11/2017-09-17,garden_tools,61,9432.72,1340.8700000000001,SP,SP,4.60655737704918,37
2017-09-11/2017-09-17,gifts,64,11691.96,1042.06,SP,SP,4.28125,37
2017-09-11/2017-09-17,home_appliances,22,8995.89,735.48,SP,SP,3.8636363636363638,37
2017-09-11/2017-09-17,housewares,83,4925.28,1466.53,SP,SP,4.204819277108434,37
2017-09-11/2017-09-17,luggage,10,1322.68,377.52,MG,SP,5.0,37
2017-09-11/2017-09-17,office_supplies,26,2497.9700000000003,708.84,SP,SP,3.6538461538461537,37
2017-09-11/2017-09-17,other,65,9690.65,1321.41,SP,SP,4.153846153846154,37
2017-09-11/2017-09-17,pets,18,1944.21,241.17,MG,SP,4.166666666666667,37
2017-09-11/2017-09-17,sports,127,11635.4,2236.28,SP,SP,4.25984251968504,37
2017-09-11/2017-09-17,telephony,47,5681.29,846.8299999999999,SP,SP,4.276595744680851,37
2017-09-11/2017-09-17,toys,73,6838.14,1390.83,SP,SP,4.068493150684931,37
2017-09-18/2017-09-24,automotive,31,2895.51,496.51,SP,SP,4.548387096774194,38
2017-09-18/2017-09-24,baby,40,3897.19,733.62,SP,SP,4.0,38
2017-09-18/2017-09-24,beauty_health,135,14026.09,2374.15,SP,SP,4.348148148148148,38
2017-09-18/2017-09-24,construction_tools,5,619.79,97.03,SP,ES,4.8,38
2017-09-18/2017-09-24,electronics,73,11469.25,1574.96,SP,SP,4.013698630136986,38
2017-09-18/2017-09-24,entertainment,10,1973.45,189.25,SP,SP,4.7,38
2017-09-18/2017-09-24,fashion,48,3598.04,727.34,SP,SP,4.208333333333333,38
2017-09-18/2017-09-24,food,12,745.5799999999999,181.73000000000002,SP,RJ,3.25,38
2017-09-18/2017-09-24,furniture,257,22855.260000000002,4941.02,SP,SP,4.081712062256809,38
2017-09-18/2017-09-24,garden_tools,47,4748.64,1027.46,SP,SP,4.76595744680851,38
2017-09-18/2017-09-24,gifts,68,9924.45,1129.81,SP,SP,4.382352941176471,38
2017-09-18/2017-09-24,home_appliances,21,2662.58,430.94,SP,RJ,4.761904761904762,38
2017-09-18/2017-09-24,housewares,48,3649.52,922.49,SP,SP,4.3125,38
2017-09-18/2017-09-24,luggage,13,1020.1700000000001,213.01,MG,SP,4.230769230769231,38
2017-09-18/2017-09-24,office_supplies,83,7610.93,1980.06,SP,RJ,4.325301204819277,38
2017-09-18/2017-09-24,other,56,11218.75,1319.07,SP,SP,4.392857142857143,38
2017-09-18/2017-09-24,pets,19,2127.15,356.6,SP,SP,4.368421052631579,38
2017-09-18/2017-09-24,sports,118,15000.91,2300.75,SP,SP,4.415254237288136,38
2017-09-18/2017-09-24,telephony,27,2500.1,435.57,SP,SP,4.111111111111111,38
2017-09-18/2017-09-24,toys,80,9095.6,1573.48,SP,SP,4.15,38
2017-09-25/2017-10-01,automotive,36,6872.63,1064.66,SP,SP,3.4166666666666665,39
2017-09-25/2017-10-01,baby,39,4385.04,787.83,SP,SP,3.9743589743589745,39
2017-09-25/2017-10-01,beauty_health,116,14604.94,2061.82,SP,SP,4.422413793103448,39
2017-09-25/2017-10-01,construction_tools,8,970.43,153.24,SP,RS,4.375,39
2017-09-25/2017-10-01,electronics,85,14586.11,1687.77,SP,SP,4.117647058823529,39
2017-09-25/2017-10-01,entertainment,42,8531.06,791.39,SP,MG,4.309523809523809,39
2017-09-25/2017-10-01,fashion,41,3696.04,651.74,SP,SP,3.8536585365853657,39
2017-09-25/2017-10-01,food,5,372.81,91.53,SP,MG,5.0,39
2017-09-25/2017-10-01,furniture,169,16023.22,3251.9,SP,SP,4.177514792899408,39
2017-09-25/2017-10-01,garden_tools,62,6346.0599999999995,1334.6000000000001,SP,MG,4.032258064516129,39
2017-09-25/2017-10-01,gifts,55,8506.21,843.42,SP,SP,4.490909090909091,39
2017-09-25/2017-10-01,home_appliances,18,4097.38,383.58,SP,RJ,4.777777777777778,39
2017-09-25/2017-10-01,housewares,51,5064.79,1100.1100000000001,SP,SP,4.03921568627451,39
2017-09-25/2017-10-01,luggage,10,627.9,199.98000000000002,MG,BA,4.5,39
2017-09-25/2017-10-01,office_supplies,36,4075.89,959.78,SP,SP,4.222222222222222,39
2017-09-25/2017-10-01,other,61,8772.960000000001,1339.5,SP,SP,3.9836065573770494,39
2017-09-25/2017-10-01,pets,13,861.44,218.66,SP,SP,3.3076923076923075,39
2017-09-25/2017-10-01,sports,108,9961.35,1832.72,SP,SP,4.388888888888889,39
2017-09-25/2017-10-01,telephony,44,16061.56,734.95,SP,SP,3.7954545454545454,39
2017-09-25/2017-10-01,toys,88,9453.51,1575.66,SP,SP,4.556818181818182,39
2017-10-02/2017-10-08,automotive,34,5863.08,914.67,SP,MG,4.147058823529412,40
2017-10-02/2017-10-08,baby,31,3409.82,750.09,SP,SP,4.516129032258065,40
2017-10-02/2017-10-08,beauty_health,108,12244.0,2168.57,SP,SP,4.083333333333333,40
2017-10-02/2017-10-08,construction_tools,21,2811.39,470.39,SP,SP,3.142857142857143,40
2017-10-02/2017-10-08,electronics,87,20346.58,1547.37,SP,SP,3.9195402298850577,40
2017-10-02/2017-10-08,entertainment,22,1259.0,337.53,SP,SP,4.681818181818182,40
2017-10-02/2017-10-08,fashion,32,2064.21,493.43,SP,SP,4.1875,40
2017-10-02/2017-10-08,food,13,755.45,203.51,SP,SP,4.769230769230769,40
2017-10-02/2017-10-08,furniture,189,15730.12,3824.82,SP,SP,3.8253968253968256,40
2017-10-02/2017-10-08,garden_tools,87,8706.26,2072.42,SP,SP,4.183908045977011,40
2017-10-02/2017-10-08,gifts,58,11703.0,858.77,SP,SP,3.7758620689655173,40
2017-10-02/2017-10-08,home_appliances,21,4465.74,531.43,SP,SP,4.0476190476190474,40
2017-10-02/2017-10-08,housewares,49,3251.84,884.76,SP,SP,4.040816326530612,40
2017-10-02/2017-10-08,luggage,16,1720.68,447.27000000000004,MG,SP,4.125,40
2017-10-02/2017-10-08,office_supplies,36,4551.62,1014.17,SP,SP,2.7777777777777777,40
2017-10-02/2017-10-08,other,59,10925.31,1441.77,SP,SP,4.4576271186440675,40
2017-10-02/2017-10-08,pets,20,3287.7,368.82,SP,SP,4.0,40
2017-10-02/2017-10-08,sports,122,13617.45,2345.05,SP,SP,4.286885245901639,40
2017-10-02/2017-10-08,telephony,54,5734.79,825.93,SP,SP,4.2592592592592595,40
2017-10-02/2017-10-08,toys,95,9764.03,1629.3,SP,SP,4.157894736842105,40
2017-10-09/2017-10-15,automotive,42,5439.63,850.28,SP,SP,3.9761904761904763,41
2017-10-09/2017-10-15,baby,39,3442.95,879.9399999999999,SP,SP,4.205128205128205,41
2017-10-09/2017-10-15,beauty_health,121,12800.03,2225.0,SP,SP,4.2727272727272725,41
2017-10-09/2017-10-15,construction_tools,18,4005.5699999999997,633.64,SP,RJ,4.055555555555555,41
2017-10-09/2017-10-15,electronics,95,21529.04,2027.9,SP,SP,4.168421052631579,41
2017-10-09/2017-10-15,entertainment,36,3942.8,564.67,SP,SP,3.638888888888889,41
2017-10-09/2017-10-15,fashion,36,3727.46,587.49,SP,SP,4.027777777777778,41
2017-10-09/2017-10-15,food,5,244.95999999999998,89.21000000000001,SP,SP,4.8,41
2017-10-09/2017-10-15,furniture,218,20353.93,4523.22,SP,SP,4.1422018348623855,41
2017-10-09/2017-10-15,garden_tools,50,3936.0,1068.4,SP,SP,3.92,41
2017-10-09/2017-10-15,gifts,66,15855.39,1069.79,SP,SP,4.257575757575758,41
2017-10-09/2017-10-15,home_appliances,26,5080.97,560.63,SP,SP,4.115384615384615,41
2017-10-09/2017-10-15,housewares,62,3500.16,1112.56,SP,SP,4.467741935483871,41
2017-10-09/2017-10-15,luggage,13,1451.0,262.94,MG,SP,4.538461538461538,41
2017-10-09/2017-10-15,office_supplies,38,4726.7300000000005,1316.98,SP,RJ,3.736842105263158,41
2017-10-09/2017-10-15,other,74,11566.31,1637.49,SP,SP,4.04054054054054,41
2017-10-09/2017-10-15,pets,14,1601.26,242.13,SP,SP,4.285714285714286,41
2017-10-09/2017-10-15,sports,109,10929.18,1957.25,SP,SP,4.009174311926605,41
2017-10-09/2017-10-15,telephony,57,5678.11,941.4599999999999,SP,SP,4.052631578947368,41
2017-10-09/2017-10-15,toys,74,9418.83,1471.88,SP,SP,4.418918918918919,41
2017-10-16/2017-10-22,automotive,39,6219.5,921.51,SP,SP,4.051282051282051,42
2017-10-16/2017-10-22,baby,35,4743.83,867.71,SP,SP,4.114285714285714,42
2017-10-16/2017-10-22,beauty_health,156,18213.7,3004.73,SP,SP,4.410256410256411,42
2017-10-16/2017-10-22,construction_tools,10,1289.31,208.55,SP,SP,4.5,42
2017-10-16/2017-10-22,electronics,98,12548.4,2087.88,SP,SP,4.26530612244898,42
2017-10-16/2017-10-22,entertainment,42,7635.15,798.35,SP,SP,4.4523809523809526,42
2017-10-16/2017-10-22,fashion,36,2789.65,537.18,SP,SP,4.527777777777778,42
2017-10-16/2017-10-22,food,14,2042.45,281.38,BA,MG,4.714285714285714,42
2017-10-16/2017-10-22,furniture,290,23797.35,5328.29,SP,SP,3.4689655172413794,42
2017-10-16/2017-10-22,garden_tools,58,4296.3,1334.69,SP,SP,4.275862068965517,42
2017-10-16/2017-10-22,gifts,102,23149.23,1655.2,SP,SP,4.205882352941177,42
2017-10-16/2017-10-22,home_appliances,28,4678.15,624.37,SP,SP,4.178571428571429,42
2017-10-16/2017-10-22,housewares,66,5411.14,1168.03,SP,SP,4.03030303030303,42
2017-10-16/2017-10-22,luggage,14,1613.69,491.04,MG,SP,4.785714285714286,42
2017-10-16/2017-10-22,office_supplies,45,5949.45,1362.32,SP,SP,3.8444444444444446,42
2017-10-16/2017-10-22,other,71,12569.9,1813.92,SP,SP,4.366197183098592,42
2017-10-16/2017-10-22,pets,20,1377.28,383.12,SP,SP,4.0,42
2017-10-16/2017-10-22,sports,114,12741.57,1983.34,SP,SP,4.157894736842105,42
2017-10-16/2017-10-22,telephony,77,7371.68,1172.62,SP,SP,3.909090909090909,42
2017-10-16/2017-10-22,toys,52,6454.15,867.0699999999999,SP,SP,4.365384615384615,42
2017-10-23/2017-10-29,automotive,29,2881.05,441.59000000000003,SP,SP,3.9655172413793105,43
2017-10-23/2017-10-29,baby,21,2816.79,353.41,SP,SP,4.523809523809524,43
2017-10-23/2017-10-29,beauty_health,141,13077.41,2283.7400000000002,SP,SP,4.134751773049645,43
2017-10-23/2017-10-29,construction_tools,8,1787.04,150.54,SP,MG,4.375,43
2017-10-23/2017-10-29,electronics,100,21297.98,2344.55,SP,SP,4.17,43
2017-10-23/2017-10-29,entertainment,32,4791.48,624.21,SP,SP,4.28125,43
2017-10-23/2017-10-29,fashion,32,1827.97,438.67,SP,SP,3.84375,43
2017-10-23/2017-10-29,food,7,746.26,118.61999999999999,SP,SP,4.714285714285714,43
2017-10-23/2017-10-29,furniture,239,19965.03,4714.91,SP,SP,4.058577405857741,43
2017-10-23/2017-10-29,garden_tools,63,5392.36,1516.28,SP,SP,4.4603174603174605,43
2017-10-23/2017-10-29,gifts,74,14001.09,1208.22,SP,SP,4.0,43
2017-10-23/2017-10-29,home_appliances,9,1258.58,197.69,SP,RJ,3.888888888888889,43
2017-10-23/2017-10-29,housewares,51,4054.96,1041.75,SP,SP,4.215686274509804,43
2017-10-23/2017-10-29,luggage,15,1369.97,304.37,MG,RJ,4.466666666666667,43
2017-10-23/2017-10-29,office_supplies,54,6615.97,1679.77,SP,SP,3.4074074074074074,43
2017-10-23/2017-10-29,other,67,13447.33,1809.94,SP,SP,4.313432835820896,43
2017-10-23/2017-10-29,pets,14,1350.79,268.38,SP,SP,4.5,43
2017-10-23/2017-10-29,sports,94,8951.9,1620.6399999999999,SP,SP,4.382978723404255,43
2017-10-23/2017-10-29,telephony,53,4877.53,829.98,SP,SP,4.283018867924528,43
2017-10-23/2017-10-29,toys,57,6379.51,948.24,SP,SP,4.4035087719298245,43
2017-10-30/2017-11-05,automotive,26,4657.070000000001,942.67,SP,MG,4.153846153846154,44
2017-10-30/2017-11-05,baby,31,3751.2,653.29,SP,SP,4.290322580645161,44
2017-10-30/2017-11-05,beauty_health,94,11095.5,1932.45,SP,SP,4.180851063829787,44
2017-10-30/2017-11-05,construction_tools,16,1788.8,414.52,SP,SP,4.625,44
2017-10-30/2017-11-05,electronics,105,27532.26,2284.0,SP,SP,3.9714285714285715,44
2017-10-30/2017-11-05,entertainment,43,5790.26,756.86,SP,SP,4.395348837209302,44
2017-10-30/2017-11-05,fashion,33,1986.49,453.02,SP,SP,3.9696969696969697,44
2017-10-30/2017-11-05,food,13,1529.63,212.3,SP,RJ,4.153846153846154,44
2017-10-30/2017-11-05,furniture,213,18900.81,3866.67,SP,SP,3.9295774647887325,44
2017-10-30/2017-11-05,garden_tools,71,6704.24,1295.85,SP,SP,4.084507042253521,44
2017-10-30/2017-11-05,gifts,60,13246.58,938.5,SP,SP,4.216666666666667,44
2017-10-30/2017-11-05,home_appliances,15,2598.6,370.85,SP,SP,3.6666666666666665,44
2017-10-30/2017-11-05,housewares,53,4496.63,929.27,SP,SP,4.245283018867925,44
2017-10-30/2017-11-05,luggage,13,1357.38,309.9,SP,SP,4.461538461538462,44
2017-10-30/2017-11-05,office_supplies,59,7419.82,1749.3799999999999,SP,SP,3.5762711864406778,44
2017-10-30/2017-11-05,other,72,12664.05,1743.76,SP,SP,4.388888888888889,44
2017-10-30/2017-11-05,pets,8,1453.66,121.81,SP,SP,3.875,44
2017-10-30/2017-11-05,sports,98,11646.3,1594.71,SP,SP,4.071428571428571,44
2017-10-30/2017-11-05,telephony,47,4563.15,758.6999999999999,SP,SP,4.170212765957447,44
2017-10-30/2017-11-05,toys,38,5838.25,883.24,SP,SP,4.368421052631579,44
2017-11-06/2017-11-12,automotive,45,4264.7,826.81,SP,SP,4.311111111111111,45
2017-11-06/2017-11-12,baby,37,3659.51,786.16,SP,SP,4.216216216216216,45
2017-11-06/2017-11-12,beauty_health,126,14447.43,1922.13,SP,SP,4.007936507936508,45
2017-11-06/2017-11-12,construction_tools,14,1429.0,272.7,SP,MG,4.785714285714286,45
2017-11-06/2017-11-12,electronics,120,14555.800000000001,2196.71,SP,SP,3.9,45
2017-11-06/2017-11-12,entertainment,27,2280.5299999999997,494.34,SP,SP,4.37037037037037,45
2017-11-06/2017-11-12,fashion,36,1922.58,446.95,SP,SP,3.9722222222222223,45
2017-11-06/2017-11-12,food,7,334.87,83.97,SP,SP,4.857142857142857,45
2017-11-06/2017-11-12,furniture,278,24362.2,5544.51,SP,SP,3.9748201438848922,45
2017-11-06/2017-11-12,garden_tools,74,7619.95,1854.06,SP,SP,3.689189189189189,45
2017-11-06/2017-11-12,gifts,103,21601.48,1664.64,SP,SP,4.019417475728155,45
2017-11-06/2017-11-12,home_appliances,11,1611.26,166.57,SP,SP,4.0,45
2017-11-06/2017-11-12,housewares,66,5580.11,1274.94,SP,SP,4.121212121212121,45
2017-11-06/2017-11-12,luggage,15,1712.28,454.76,MG,SP,4.0,45
2017-11-06/2017-11-12,office_supplies,53,7476.07,1622.81,SP,SP,4.132075471698113,45
2017-11-06/2017-11-12,other,80,16172.06,2063.6,SP,SP,3.9375,45
2017-11-06/2017-11-12,pets,17,1902.21,266.65,PR,SP,4.117647058823529,45
2017-11-06/2017-11-12,sports,103,11633.84,1910.54,SP,SP,4.446601941747573,45
2017-11-06/2017-11-12,telephony,68,4521.35,975.51,SP,SP,4.117647058823529,45
2017-11-06/2017-11-12,toys,58,6541.88,1069.35,SP,SP,4.4655172413793105,45
2017-11-13/2017-11-19,automotive,43,5033.68,930.29,SP,SP,3.6744186046511627,46
2017-11-13/2017-11-19,baby,51,4667.74,914.91,SP,SP,3.549019607843137,46
2017-11-13/2017-11-19,beauty_health,142,18449.74,2598.58,SP,SP,4.429577464788732,46
2017-11-13/2017-11-19,construction_tools,34,4961.01,1005.0699999999999,SP,MG,4.0,46
2017-11-13/2017-11-19,electronics,131,14805.63,2237.56,SP,SP,3.854961832061069,46
2017-11-13/2017-11-19,entertainment,27,3912.35,499.3,SP,SP,4.666666666666667,46
2017-11-13/2017-11-19,fashion,39,3371.63,527.4399999999999,SP,SP,3.8974358974358974,46
2017-11-13/2017-11-19,food,23,805.14,335.69,SP,SP,4.086956521739131,46
2017-11-13/2017-11-19,furniture,310,26925.41,5399.39,SP,SP,4.054838709677419,46
2017-11-13/2017-11-19,garden_tools,85,8426.34,2187.52,SP,SP,4.258823529411765,46
2017-11-13/2017-11-19,gifts,97,14633.04,1631.89,SP,SP,4.11340206185567,46
2017-11-13/2017-11-19,home_appliances,24,5299.96,663.0699999999999,SP,SP,3.9166666666666665,46
2017-11-13/2017-11-19,housewares,70,5917.64,1541.32,SP,SP,4.257142857142857,46
2017-11-13/2017-11-19,luggage,20,3302.77,701.18,MG,SP,4.4,46
2017-11-13/2017-11-19,office_supplies,71,9151.39,2230.14,SP,SP,3.6056338028169015,46
2017-11-13/2017-11-19,other,77,13421.49,1800.8600000000001,SP,SP,4.1688311688311686,46
2017-11-13/2017-11-19,pets,20,3153.42,543.42,MG,MG,4.7,46
2017-11-13/2017-11-19,sports,99,10964.79,1708.47,SP,SP,4.525252525252525,46
2017-11-13/2017-11-19,telephony,53,3489.54,744.04,SP,SP,3.943396226415094,46
2017-11-13/2017-11-19,toys,75,11600.1,1519.75,SP,SP,4.2,46
2017-11-20/2017-11-26,automotive,104,13605.56,2216.51,SP,SP,4.019230769230769,47
2017-11-20/2017-11-26,baby,68,8986.66,1474.1299999999999,SP,SP,3.6470588235294117,47
2017-11-20/2017-11-26,beauty_health,409,55948.3,6831.4800000000005,SP,SP,3.7310513447432765,47
2017-11-20/2017-11-26,construction_tools,49,7765.49,1296.81,SP,SP,3.7551020408163267,47
2017-11-20/2017-11-26,electronics,295,38736.55,5829.01,SP,SP,3.9152542372881354,47
2017-11-20/2017-11-26,entertainment,109,17005.31,2140.14,SP,SP,4.027522935779817,47
2017-11-20/2017-11-26,fashion,111,7200.75,1590.12,SP,SP,3.6036036036036037,47
2017-11-20/2017-11-26,food,21,849.24,302.92,SP,SP,3.0952380952380953,47
2017-11-20/2017-11-26,furniture,843,72849.04000000001,15871.91,SP,SP,3.4424673784104387,47
2017-11-20/2017-11-26,garden_tools,285,17494.6,5935.89,SP,SP,3.8210526315789473,47
2017-11-20/2017-11-26,gifts,161,38885.14,2868.31,SP,SP,3.732919254658385,47
2017-11-20/2017-11-26,home_appliances,54,11507.99,1452.76,SP,SP,3.4814814814814814,47
2017-11-20/2017-11-26,housewares,176,15643.51,3760.1,SP,SP,3.8636363636363638,47
2017-11-20/2017-11-26,luggage,19,1715.73,563.75,SP,SP,4.473684210526316,47
2017-11-20/2017-11-26,office_supplies,63,7539.2300000000005,1673.18,SP,SP,4.095238095238095,47
2017-11-20/2017-11-26,other,114,30772.72,2515.58,SP,SP,3.719298245614035,47
2017-11-20/2017-11-26,pets,41,3429.1,704.49,SP,SP,4.487804878048781,47
2017-11-20/2017-11-26,sports,227,22255.12,3962.55,SP,SP,4.057268722466961,47
2017-11-20/2017-11-26,telephony,163,11305.7,2563.77,SP,SP,3.7177914110429446,47
2017-11-20/2017-11-26,toys,217,25975.88,4245.32,SP,SP,3.8755760368663594,47
2017-11-27/2017-12-03,automotive,84,12846.04,1714.8,SP,SP,3.892857142857143,48
2017-11-27/2017-12-03,baby,43,4894.65,776.97,SP,SP,3.7674418604651163,48
