week,total_items_sold,total_price,items_sold_agro_industry_and_commerce,items_sold_air_conditioning,items_sold_art,items_sold_arts_and_craftmanship,items_sold_audio,items_sold_auto,items_sold_baby,items_sold_bed_bath_table,items_sold_books_general_interest,items_sold_books_imported,items_sold_books_technical,items_sold_cds_dvds_musicals,items_sold_christmas_supplies,items_sold_cine_photo,items_sold_computers,items_sold_computers_accessories,items_sold_consoles_games,items_sold_construction_tools_construction,items_sold_construction_tools_lights,items_sold_construction_tools_safety,items_sold_cool_stuff,items_sold_costruction_tools_garden,items_sold_costruction_tools_tools,items_sold_diapers_and_hygiene,items_sold_drinks,items_sold_dvds_blu_ray,items_sold_electronics,items_sold_fashio_female_clothing,items_sold_fashion_bags_accessories,items_sold_fashion_childrens_clothes,items_sold_fashion_male_clothing,items_sold_fashion_shoes,items_sold_fashion_sport,items_sold_fashion_underwear_beach,items_sold_fixed_telephony,items_sold_flowers,items_sold_food,items_sold_food_drink,items_sold_furniture_bedroom,items_sold_furniture_decor,items_sold_furniture_living_room,items_sold_furniture_mattress_and_upholstery,items_sold_garden_tools,items_sold_health_beauty,items_sold_home_appliances,items_sold_home_appliances_2,items_sold_home_comfort_2,items_sold_home_confort,items_sold_home_construction,items_sold_housewares,items_sold_industry_commerce_and_business,items_sold_kitchen_dining_laundry_garden_furniture,items_sold_la_cuisine,items_sold_luggage_accessories,items_sold_market_place,items_sold_music,items_sold_musical_instruments,items_sold_office_furniture,items_sold_party_supplies,items_sold_perfumery,items_sold_pet_shop,items_sold_security_and_services,items_sold_signaling_and_security,items_sold_small_appliances,items_sold_small_appliances_home_oven_and_coffee,items_sold_sports_leisure,items_sold_stationery,items_sold_tablets_printing_image,items_sold_telephony,items_sold_toys,items_sold_watches_gifts,price_agro_industry_and_commerce,price_air_conditioning,price_art,price_arts_and_craftmanship,price_audio,price_auto,price_baby,price_bed_bath_table,price_books_general_interest,price_books_imported,price_books_technical,price_cds_dvds_musicals,price_christmas_supplies,price_cine_photo,price_computers,price_computers_accessories,price_consoles_games,price_construction_tools_construction,price_construction_tools_lights,price_construction_tools_safety,price_cool_stuff,price_costruction_tools_garden,price_costruction_tools_tools,price_diapers_and_hygiene,price_drinks,price_dvds_blu_ray,price_electronics,price_fashio_female_clothing,price_fashion_bags_accessories,price_fashion_childrens_clothes,price_fashion_male_clothing,price_fashion_shoes,price_fashion_sport,price_fashion_underwear_beach,price_fixed_telephony,price_flowers,price_food,price_food_drink,price_furniture_bedroom,price_furniture_decor,price_furniture_living_room,price_furniture_mattress_and_upholstery,price_garden_tools,price_health_beauty,price_home_appliances,price_home_appliances_2,price_home_comfort_2,price_home_confort,price_home_construction,price_housewares,price_industry_commerce_and_business,price_kitchen_dining_laundry_garden_furniture,price_la_cuisine,price_luggage_accessories,price_market_place,price_music,price_musical_instruments,price_office_furniture,price_party_supplies,price_perfumery,price_pet_shop,price_security_and_services,price_signaling_and_security,price_small_appliances,price_small_appliances_home_oven_and_coffee,price_sports_leisure,price_stationery,price_tablets_printing_image,price_telephony,price_toys,price_watches_gifts,most_items_category,most_price_category
2017-11-20,3497,407169.06,11.0,5.0,0.0,0.0,14.0,103.0,69.0,438.0,13.0,1.0,4.0,0.0,5.0,1.0,0.0,202.0,70.0,19.0,4.0,5.0,94.0,4.0,0.0,0.0,4.0,0.0,63.0,1.0,92.0,0.0,2.0,10.0,0.0,1.0,4.0,0.0,8.0,13.0,1.0,356.0,15.0,0.0,268.0,242.0,10.0,4.0,2.0,18.0,19.0,173.0,0.0,16.0,0.0,19.0,6.0,0.0,19.0,14.0,1.0,131.0,36.0,0.0,0.0,17.0,0.0,227.0,52.0,4.0,160.0,209.0,167.0,10549.6,1912.1,0.0,0.0,1240.99,13557.26,8895.65,39577.05,789.89,77.0,597.0,0.0,352.3,242.0,0.0,31202.31,6584.64,3163.4,1000.0,999.5,19541.0,696.5,0.0,0.0,277.47,0.0,4178.85,29.99,6025.56,0.0,108.9,1078.6,0.0,152.0,853.98,0.0,190.82,514.3000000000001,159.0,27380.74,3068.94,0.0,16656.64,36481.58,2844.23,1771.3,25.8,1769.4,1949.69,14590.72,0.0,2533.1,0.0,1715.73,514.5,0.0,8706.779999999999,2931.44,19.99,15097.9,3254.8,0.0,0.0,3548.26,0.0,22236.63,4860.6900000000005,245.60000000000002,10921.6,25912.49,39727.38,bed_bath_table,watches_gifts
2017-11-27,2374,267420.66,3.0,4.0,1.0,0.0,7.0,81.0,42.0,237.0,13.0,0.0,3.0,0.0,6.0,0.0,0.0,141.0,26.0,17.0,2.0,2.0,72.0,2.0,3.0,0.0,5.0,2.0,84.0,1.0,50.0,0.0,3.0,4.0,0.0,7.0,2.0,1.0,4.0,9.0,0.0,178.0,22.0,2.0,97.0,188.0,18.0,4.0,0.0,16.0,13.0,114.0,2.0,6.0,1.0,11.0,1.0,0.0,11.0,22.0,1.0,96.0,32.0,0.0,1.0,10.0,0.0,181.0,57.0,1.0,99.0,212.0,117.0,862.9,561.85,75.0,0.0,627.29,12255.44,4879.65,21848.030000000002,799.39,0.0,309.84,0.0,94.56,0.0,0.0,17393.38,2376.09,2939.16,649.5,229.9,9074.0,56.9,209.7,0.0,747.98,59.89,4207.86,29.99,3179.53,0.0,240.79000000000002,182.39999999999998,0.0,721.6,713.99,59.9,232.73000000000002,784.38,0.0,17038.55,2852.8199999999997,334.0,8017.71,22386.92,1914.13,722.4300000000001,0.0,2345.49,2720.19,8522.11,129.99,1521.9,137.0,1094.0800000000002,180.0,0.0,5105.7,3175.48,571.2,8285.81,3456.68,0.0,37.79,2488.77,0.0,19117.49,6219.71,69.9,8146.16,26098.93,25939.9,bed_bath_table,toys
2017-12-04,1875,222805.7,4.0,2.0,1.0,0.0,1.0,89.0,50.0,137.0,12.0,1.0,2.0,0.0,4.0,0.0,6.0,89.0,17.0,6.0,1.0,2.0,91.0,3.0,0.0,2.0,6.0,0.0,64.0,0.0,31.0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,9.0,0.0,109.0,6.0,1.0,107.0,139.0,7.0,3.0,0.0,3.0,11.0,88.0,1.0,4.0,0.0,20.0,5.0,0.0,11.0,21.0,1.0,75.0,22.0,0.0,0.0,10.0,0.0,161.0,52.0,3.0,75.0,172.0,80.0,1193.9,498.9,49.9,0.0,49.9,12314.32,4911.860000000001,12859.95,565.1,77.0,257.8,0.0,92.82000000000001,0.0,3594.0,9414.36,3178.45,2080.9,88.0,599.9300000000001,16230.45,723.5,0.0,76.0,263.46,0.0,2586.53,0.0,2681.75,0.0,108.4,84.9,0.0,314.7,199.9,22.8,359.70000000000005,576.1,0.0,8910.13,693.49,249.0,9743.37,18466.34,493.13,623.79,0.0,797.9,1152.9,7212.87,745.0,1067.9,0.0,2974.01,143.62,0.0,1660.58,2508.76,257.6,8855.93,1935.55,0.0,0.0,4143.59,0.0,18375.29,6066.9,209.70000000000002,4867.91,21016.59,18006.2,toys,toys
2017-12-11,1571,189337.5,0.0,0.0,1.0,0.0,8.0,86.0,34.0,125.0,10.0,1.0,1.0,0.0,3.0,0.0,8.0,56.0,30.0,8.0,0.0,1.0,64.0,0.0,3.0,0.0,8.0,1.0,51.0,0.0,35.0,0.0,1.0,6.0,1.0,3.0,1.0,0.0,1.0,8.0,0.0,95.0,5.0,2.0,78.0,118.0,0.0,2.0,0.0,5.0,13.0,71.0,3.0,3.0,0.0,6.0,3.0,0.0,13.0,13.0,1.0,69.0,18.0,0.0,1.0,7.0,0.0,130.0,62.0,2.0,54.0,108.0,108.0,0.0,0.0,5.35,0.0,541.38,11544.19,5843.3,10748.67,561.8,77.0,274.95,0.0,102.25999999999999,0.0,7756.0,10264.64,2550.95,508.75,0.0,379.94,8507.63,0.0,259.7,0.0,367.92,119.9,1888.96,0.0,2995.96,0.0,49.99,397.0,59.9,324.9,64.98,0.0,149.3,355.0,0.0,7456.4,328.19,129.7,7334.4,19111.85,0.0,349.98,0.0,696.7,2675.55,5761.49,427.8,743.88,0.0,923.46,155.1,0.0,3021.07,2228.12,257.6,8322.94,2072.95,0.0,100.0,1598.29,0.0,16706.66,6426.83,139.8,2398.5299999999997,12841.710000000001,17967.91,sports_leisure,health_beauty
2017-12-18,1094,129878.21,3.0,0.0,1.0,0.0,4.0,46.0,29.0,107.0,9.0,1.0,0.0,1.0,5.0,0.0,3.0,68.0,16.0,2.0,0.0,3.0,32.0,3.0,0.0,0.0,10.0,0.0,37.0,0.0,21.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,66.0,1.0,4.0,47.0,81.0,1.0,2.0,0.0,1.0,4.0,64.0,2.0,7.0,0.0,4.0,5.0,0.0,7.0,4.0,0.0,36.0,10.0,0.0,0.0,4.0,0.0,87.0,54.0,0.0,52.0,43.0,71.0,3019.0,0.0,60.0,0.0,743.89,8772.33,5205.56,9968.42,516.5,77.0,0.0,65.0,177.9,0.0,1797.0,10165.86,1659.6399999999999,163.8,0.0,205.05,5035.45,205.4,0.0,0.0,418.54,0.0,1757.38,0.0,1467.3799999999999,0.0,292.5,275.7,0.0,211.9,70.0,0.0,76.79,40.8,0.0,6956.25,109.97,340.0,4521.15,8354.01,149.99,746.4,0.0,86.9,631.15,5813.09,259.8,1028.76,0.0,473.79,284.63,0.0,2758.25,488.86,0.0,3887.45,967.59,0.0,0.0,2046.5,0.0,10404.81,5067.58,0.0,1783.78,6603.0,11490.94,bed_bath_table,watches_gifts
2017-12-25,960,101439.8,3.0,0.0,0.0,0.0,4.0,20.0,14.0,99.0,9.0,0.0,0.0,0.0,4.0,0.0,6.0,38.0,22.0,5.0,1.0,0.0,38.0,0.0,2.0,0.0,7.0,0.0,36.0,0.0,28.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,2.0,1.0,66.0,0.0,0.0,72.0,59.0,3.0,0.0,0.0,1.0,5.0,34.0,3.0,4.0,0.0,13.0,1.0,0.0,6.0,4.0,0.0,32.0,13.0,0.0,1.0,2.0,0.0,51.0,49.0,0.0,57.0,37.0,54.0,653.8,0.0,0.0,0.0,1351.76,2516.34,1271.32,8722.86,660.1,0.0,0.0,0.0,120.92,0.0,3594.0,4248.38,733.17,1618.7,88.0,0.0,5428.87,0.0,59.8,0.0,396.43,0.0,828.18,0.0,1954.98,0.0,0.0,284.6,0.0,271.7,39.9,0.0,262.4,100.8,185.0,4488.18,0.0,0.0,4782.87,6056.6,380.28,0.0,0.0,86.9,814.0,4200.05,395.9,847.76,0.0,1600.26,119.9,0.0,979.7,984.6899999999999,0.0,3896.75,1307.8600000000001,0.0,670.0,561.9,0.0,6465.41,4615.35,0.0,2119.7799999999997,5916.9400000000005,9593.32,bed_bath_table,watches_gifts
2018-01-01,1561,183752.44,4.0,2.0,3.0,0.0,2.0,54.0,47.0,160.0,9.0,0.0,1.0,0.0,2.0,1.0,5.0,84.0,18.0,13.0,0.0,0.0,63.0,5.0,0.0,0.0,16.0,1.0,84.0,0.0,29.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,144.0,2.0,1.0,37.0,110.0,5.0,3.0,0.0,5.0,4.0,57.0,6.0,4.0,1.0,13.0,2.0,0.0,12.0,22.0,0.0,40.0,22.0,0.0,2.0,14.0,0.0,99.0,109.0,0.0,65.0,44.0,70.0,2378.0,448.9,389.97,0.0,830.9,7488.97,6288.5599999999995,15117.44,379.7,0.0,274.95,0.0,139.8,99.99,2995.0,12894.89,1789.87,3143.58,0.0,0.0,8940.7,565.4,0.0,0.0,763.86,24.9,5004.42,0.0,1860.88,0.0,299.70000000000005,0.0,59.9,59.9,1788.99,33.2,161.29,53.97,370.0,13225.42,164.96,75.0,3533.79,11415.71,215.39000000000001,3201.9,0.0,1406.8,897.0,5720.86,526.1,1267.9,112.0,2023.63,55.86,0.0,2326.4,3422.7799999999997,0.0,3065.52,3165.74,0.0,118.89,4191.55,0.0,11225.62,11956.36,0.0,2317.38,6542.17,12388.39,bed_bath_table,bed_bath_table
2018-01-08,2004,237543.18,4.0,5.0,2.0,0.0,6.0,49.0,62.0,192.0,15.0,2.0,1.0,0.0,2.0,0.0,5.0,178.0,14.0,8.0,2.0,6.0,78.0,8.0,2.0,0.0,18.0,0.0,80.0,0.0,32.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,153.0,6.0,3.0,60.0,155.0,9.0,3.0,0.0,4.0,13.0,83.0,6.0,3.0,0.0,28.0,3.0,1.0,17.0,33.0,0.0,52.0,27.0,0.0,1.0,11.0,1.0,162.0,134.0,1.0,83.0,40.0,79.0,1657.44,1693.7,279.98,0.0,595.8,7332.3,8826.26,19304.420000000002,788.1,234.0,56.0,0.0,202.10000000000002,0.0,2995.0,22769.64,1845.1,1171.7800000000002,500.0,760.25,8953.35,832.9,75.8,0.0,700.23,0.0,3265.06,0.0,1642.1299999999999,0.0,147.5,56.8,59.9,274.8,105.9,155.4,106.93,92.3,364.9,12684.69,512.86,225.0,4925.33,16980.61,506.99,974.8,0.0,607.89,2908.98,9941.8,620.3,496.8,0.0,3990.83,113.84,24.97,4426.29,5239.42,0.0,4472.5,3648.92,0.0,59.9,3618.32,369.99,24354.62,14154.14,54.9,3044.91,6660.34,18837.79,bed_bath_table,sports_leisure
2018-01-15,1960,222597.75,6.0,7.0,9.0,0.0,6.0,81.0,46.0,181.0,8.0,2.0,3.0,0.0,1.0,1.0,1.0,150.0,14.0,9.0,4.0,2.0,83.0,7.0,1.0,0.0,2.0,0.0,87.0,1.0,33.0,0.0,0.0,3.0,0.0,2.0,5.0,4.0,3.0,3.0,1.0,175.0,7.0,4.0,52.0,159.0,9.0,1.0,0.0,4.0,10.0,85.0,3.0,3.0,0.0,44.0,5.0,0.0,7.0,33.0,1.0,49.0,19.0,0.0,4.0,9.0,0.0,155.0,78.0,1.0,92.0,35.0,78.0,916.0,938.69,1168.8200000000002,0.0,675.6,10677.28,6715.22,14362.09,356.8,147.0,139.35000000000002,0.0,79.9,99.99,670.0,17879.21,3681.66,1517.8899999999999,1834.99,549.84,9892.66,1855.0,189.9,0.0,66.98,0.0,4415.86,65.9,1977.8600000000001,0.0,0.0,240.4,0.0,310.0,533.91,96.0,123.72,84.2,179.9,15805.57,762.5500000000001,485.5,5340.53,16567.79,540.65,626.0,0.0,420.69000000000005,605.25,10051.42,1188.9,589.0,0.0,7803.35,221.19,0.0,3453.4900000000002,4559.63,67.9,4979.15,1818.63,0.0,770.0,1533.21,0.0,23842.36,8015.98,54.9,3689.84,4982.51,14005.31,bed_bath_table,sports_leisure
2018-01-22,1797,213345.23,2.0,11.0,2.0,0.0,8.0,53.0,58.0,202.0,11.0,0.0,6.0,0.0,2.0,0.0,1.0,177.0,7.0,9.0,0.0,2.0,56.0,4.0,3.0,5.0,8.0,0.0,65.0,1.0,21.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,106.0,4.0,1.0,67.0,151.0,3.0,2.0,0.0,4.0,13.0,89.0,4.0,6.0,0.0,30.0,1.0,0.0,14.0,44.0,1.0,65.0,17.0,0.0,1.0,14.0,0.0,135.0,54.0,1.0,84.0,34.0,90.0,78.0,1291.65,149.0,0.0,1404.68,6312.45,6652.98,17504.07,579.65,0.0,358.45,0.0,159.8,0.0,790.0,17710.33,845.45,2635.24,0.0,898.9,9061.81,674.6800000000001,209.7,125.0,482.96000000000004,0.0,2146.55,29.99,1765.56,0.0,43.5,114.80000000000001,0.0,0.0,15.3,0.0,448.57,110.7,0.0,10757.65,557.87,75.0,11119.09,20535.8,344.64,1091.9,0.0,424.78999999999996,684.1,8109.59,1326.7,966.9,0.0,3776.23,27.93,0.0,4823.5,5156.84,67.9,5434.48,1631.0900000000001,0.0,100.0,4715.68,0.0,21279.53,5432.63,52.0,4163.34,2881.54,21514.36,bed_bath_table,watches_gifts
2018-01-29,1841,198323.96,6.0,5.0,3.0,0.0,8.0,74.0,23.0,207.0,6.0,3.0,11.0,0.0,6.0,0.0,0.0,218.0,7.0,21.0,2.0,3.0,40.0,4.0,5.0,0.0,11.0,1.0,89.0,1.0,21.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,10.0,1.0,0.0,79.0,7.0,0.0,60.0,135.0,9.0,6.0,0.0,2.0,6.0,86.0,6.0,11.0,0.0,18.0,4.0,0.0,12.0,41.0,0.0,56.0,16.0,0.0,0.0,14.0,0.0,178.0,48.0,2.0,93.0,30.0,99.0,1702.5,500.8,553.0,0.0,1141.09,9602.14,2624.94,17457.260000000002,161.64999999999998,285.0,703.49,0.0,509.6,0.0,0.0,23162.04,1131.57,1961.86,355.0,1698.6299999999999,5900.75,277.96999999999997,268.7,0.0,408.05,24.9,4574.28,65.9,1140.8899999999999,0.0,59.9,254.70000000000002,0.0,109.8,61.8,17.6,454.95,53.4,0.0,7333.320000000001,691.6600000000001,0.0,4989.9,18759.34,762.47,4019.49,0.0,246.89000000000001,2072.27,8892.91,1352.6,3456.48,0.0,2279.87,464.9,0.0,1342.3899999999999,5336.66,0.0,4675.92,1751.8700000000001,0.0,0.0,1862.59,0.0,19589.27,3576.54,109.8,3009.77,2777.71,18573.17,computers_accessories,computers_accessories
2018-02-05,1762,204597.39,9.0,1.0,7.0,0.0,2.0,52.0,42.0,200.0,7.0,0.0,3.0,0.0,10.0,0.0,0.0,210.0,10.0,20.0,1.0,2.0,37.0,7.0,0.0,0.0,5.0,1.0,76.0,0.0,27.0,0.0,0.0,4.0,0.0,3.0,6.0,2.0,3.0,8.0,1.0,70.0,3.0,2.0,82.0,149.0,9.0,4.0,0.0,7.0,7.0,79.0,6.0,5.0,0.0,15.0,15.0,0.0,7.0,27.0,0.0,51.0,22.0,0.0,3.0,5.0,2.0,163.0,38.0,2.0,97.0,33.0,73.0,1958.8,189.9,723.85,0.0,39.8,10436.67,4117.67,16477.06,307.9,0.0,196.9,0.0,881.3000000000001,0.0,0.0,21504.89,3044.75,2187.81,120.0,3298.9,6334.22,805.2900000000001,0.0,0.0,812.96,24.9,3177.54,0.0,2715.77,0.0,0.0,204.1,0.0,149.7,4269.99,90.89,141.84,282.46999999999997,199.0,6629.64,299.97,150.0,6119.18,18710.82,1537.99,4099.99,0.0,1123.6,736.0,7730.29,501.9,1006.78,0.0,1751.0600000000002,1028.67,0.0,2359.6,4407.24,0.0,5674.49,2082.88,0.0,168.99,727.88,774.9,22076.29,3473.07,106.9,4678.76,3192.8,15212.0,computers_accessories,sports_leisure
2018-02-12,1877,192748.81,3.0,4.0,2.0,0.0,1.0,96.0,44.0,182.0,9.0,1.0,7.0,0.0,9.0,1.0,0.0,206.0,15.0,8.0,4.0,1.0,52.0,6.0,1.0,0.0,13.0,0.0,80.0,1.0,23.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0,3.0,2.0,122.0,6.0,0.0,92.0,171.0,8.0,7.0,0.0,5.0,6.0,105.0,11.0,0.0,0.0,16.0,6.0,1.0,13.0,7.0,0.0,54.0,31.0,0.0,6.0,6.0,1.0,148.0,26.0,5.0,91.0,36.0,69.0,1373.0,637.6999999999999,145.99,0.0,590.0,9907.19,5864.52,15518.81,627.6,165.0,342.97,0.0,818.6,97.99,0.0,22267.91,2934.28,1141.8,327.96999999999997,399.93,9576.050000000001,220.2,29.9,0.0,627.88,0.0,3420.83,29.99,1395.05,0.0,0.0,87.5,0.0,59.9,306.99,25.99,330.77,154.8,298.9,10585.14,742.17,0.0,8938.61,21549.61,431.55,1939.89,0.0,642.69,949.4,8059.4,1001.99,0.0,0.0,1754.05,565.63,24.97,2238.05,2075.7,0.0,5988.84,2462.32,0.0,308.8,513.8,750.0,17498.87,2239.84,268.78,3229.14,3466.63,10638.86,computers_accessories,computers_accessories
2018-02-19,2020,211771.58,4.0,4.0,3.0,0.0,4.0,89.0,52.0,144.0,6.0,1.0,5.0,0.0,2.0,1.0,0.0,301.0,14.0,17.0,7.0,1.0,61.0,2.0,8.0,4.0,9.0,0.0,85.0,0.0,34.0,0.0,2.0,5.0,0.0,2.0,1.0,0.0,10.0,8.0,1.0,131.0,6.0,4.0,42.0,177.0,15.0,4.0,3.0,6.0,9.0,117.0,12.0,6.0,0.0,10.0,6.0,1.0,10.0,16.0,0.0,48.0,24.0,0.0,4.0,6.0,1.0,172.0,41.0,3.0,99.0,34.0,100.0,1347.5,1013.89,270.88,0.0,823.0,11450.18,5409.46,14698.300000000001,609.9,77.0,234.75,0.0,120.05,130.0,0.0,30375.37,4120.25,3678.9900000000002,339.93,390.19,9029.89,217.8,1076.5,100.0,319.64,0.0,3386.91,0.0,2547.4500000000003,0.0,237.19,584.2,0.0,109.8,1399.99,0.0,426.18,447.2,179.0,12242.57,2328.99,239.4,4057.92,18615.14,2469.42,1107.97,38.7,985.77,1465.29,10266.03,1219.7,1251.9,0.0,1784.6499999999999,261.62,220.0,2974.79,2803.52,0.0,3631.31,2422.06,0.0,64.0,899.24,750.0,15688.17,2363.1,156.0,3833.2799999999997,2528.59,17423.2,computers_accessories,computers_accessories
2018-02-26,2157,259793.57,9.0,4.0,1.0,0.0,7.0,76.0,51.0,170.0,12.0,0.0,8.0,0.0,5.0,0.0,0.0,289.0,17.0,28.0,5.0,5.0,52.0,4.0,0.0,0.0,4.0,0.0,71.0,0.0,37.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,12.0,11.0,5.0,152.0,12.0,1.0,77.0,193.0,14.0,4.0,0.0,4.0,19.0,101.0,4.0,4.0,0.0,7.0,3.0,0.0,9.0,64.0,4.0,62.0,35.0,0.0,2.0,12.0,2.0,187.0,52.0,2.0,67.0,52.0,99.0,1901.5,657.1999999999999,110.99,0.0,1072.9,8655.85,14862.48,15609.02,476.8,0.0,365.8,0.0,248.33,0.0,0.0,27811.27,2188.27,4697.27,775.9,516.86,7641.35,551.1899999999999,0.0,0.0,224.98000000000002,0.0,2655.33,0.0,5412.91,0.0,150.9,357.6,0.0,139.7,99.9,0.0,663.38,614.7,620.9,13177.960000000001,1791.54,110.0,9632.4,32174.86,784.94,566.99,0.0,347.6,1497.94,10144.39,815.4,931.9,0.0,684.09,530.79,0.0,802.5,10129.46,463.7,6325.52,3552.2400000000002,0.0,174.0,3271.33,1500.0,21533.32,3485.12,106.98,3113.32,6377.92,22825.88,computers_accessories,health_beauty
2018-03-05,1865,227721.12,5.0,3.0,1.0,0.0,5.0,65.0,37.0,160.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,176.0,16.0,8.0,3.0,3.0,60.0,11.0,0.0,0.0,6.0,0.0,59.0,0.0,28.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,7.0,4.0,2.0,156.0,3.0,1.0,59.0,171.0,17.0,1.0,1.0,4.0,5.0,102.0,6.0,1.0,0.0,15.0,4.0,0.0,11.0,56.0,1.0,49.0,14.0,0.0,4.0,10.0,1.0,184.0,39.0,0.0,73.0,49.0,105.0,1293.0,443.9,125.0,0.0,1057.95,9461.36,5158.41,13595.62,174.85,0.0,436.84999999999997,0.0,79.9,0.0,0.0,20702.22,2786.0699999999997,668.44,376.8,920.88,9277.5,1263.84,0.0,0.0,342.45000000000005,0.0,2405.24,0.0,1434.77,39.99,0.0,299.5,0.0,169.7,169.0,0.0,291.96,147.6,410.0,14659.83,668.89,110.0,5745.97,26836.47,3050.09,380.0,34.99,347.6,941.2,10931.92,615.0,44.88,0.0,1851.1499999999999,414.70000000000005,0.0,2425.59,8933.68,219.0,4648.37,1067.88,0.0,375.09999999999997,3843.77,214.9,24923.75,3265.59,0.0,4926.32,4964.03,22828.19,sports_leisure,health_beauty
2018-03-12,1804,218589.17,8.0,7.0,1.0,0.0,7.0,84.0,60.0,175.0,16.0,2.0,2.0,0.0,0.0,5.0,0.0,135.0,13.0,13.0,3.0,2.0,47.0,3.0,1.0,0.0,3.0,1.0,70.0,0.0,25.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,12.0,2.0,1.0,114.0,6.0,1.0,58.0,143.0,14.0,4.0,0.0,7.0,5.0,83.0,3.0,3.0,0.0,12.0,1.0,0.0,12.0,41.0,0.0,51.0,31.0,0.0,3.0,11.0,1.0,184.0,28.0,2.0,77.0,69.0,114.0,1772.0,831.7,89.9,0.0,2254.8,12891.09,8601.89,16496.04,909.64,154.0,102.0,0.0,0.0,453.79,0.0,17405.4,695.7,2452.77,575.9,1671.18,6787.76,356.70000000000005,29.9,0.0,134.98000000000002,24.9,4509.09,0.0,2026.07,0.0,0.0,282.3,89.9,0.0,119.9,29.89,638.44,757.0,259.0,9830.49,1133.57,110.0,4459.16,21007.82,980.59,1912.9,0.0,839.49,318.54999999999995,6205.94,287.0,1207.0,0.0,1531.33,27.93,0.0,1334.23,5719.78,0.0,5332.7,3255.38,0.0,119.9,6359.1,2899.0,19889.37,2451.41,205.8,5390.59,6232.77,23527.46,sports_leisure,watches_gifts
2018-03-19,1996,230194.8,8.0,9.0,4.0,0.0,10.0,94.0,59.0,214.0,5.0,1.0,7.0,0.0,4.0,1.0,0.0,181.0,10.0,23.0,3.0,6.0,66.0,4.0,5.0,1.0,4.0,1.0,57.0,4.0,33.0,1.0,0.0,3.0,0.0,1.0,7.0,1.0,10.0,3.0,2.0,130.0,3.0,1.0,60.0,144.0,23.0,3.0,0.0,4.0,15.0,115.0,8.0,3.0,0.0,14.0,5.0,1.0,21.0,30.0,0.0,48.0,38.0,0.0,1.0,8.0,1.0,169.0,42.0,0.0,87.0,50.0,97.0,1469.5,911.49,234.6,0.0,3430.18,10137.22,13139.06,17045.260000000002,222.3,105.0,274.77,0.0,435.20000000000005,169.0,0.0,20288.78,1774.4,2262.7,750.0,174.0,10324.25,104.69,475.8,38.0,119.98,24.9,2937.77,119.96,2548.63,39.99,0.0,171.7,0.0,59.9,1170.9,29.89,403.96,809.8,199.8,11044.93,289.76,110.0,6724.610000000001,16464.88,4022.94,1032.4,0.0,498.70000000000005,1779.83,8939.07,872.45,303.9,0.0,1498.21,388.6,24.97,3579.13,4515.96,0.0,4554.82,4841.84,0.0,358.0,2015.8,750.0,16848.49,3042.78,0.0,9438.46,5807.6,24208.76,bed_bath_table,watches_gifts
2018-03-26,1685,205840.17,5.0,4.0,1.0,0.0,10.0,76.0,47.0,168.0,7.0,0.0,2.0,0.0,3.0,1.0,0.0,157.0,10.0,14.0,3.0,8.0,49.0,2.0,3.0,5.0,7.0,1.0,50.0,0.0,34.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,5.0,3.0,1.0,125.0,3.0,0.0,64.0,134.0,13.0,5.0,0.0,4.0,13.0,80.0,10.0,4.0,1.0,11.0,4.0,1.0,9.0,45.0,1.0,28.0,27.0,0.0,1.0,7.0,3.0,150.0,35.0,0.0,79.0,44.0,79.0,1430.0,409.69,12.0,0.0,3506.76,10331.19,11070.18,14983.62,358.84,0.0,34.849999999999994,0.0,171.42000000000002,89.0,0.0,16668.02,5270.05,2122.19,584.0,2289.95,7506.83,237.8,425.6,125.0,275.8,24.9,2074.6,0.0,2175.75,0.0,0.0,457.5,0.0,0.0,470.78999999999996,29.89,197.64,142.9,169.0,9550.81,397.93,0.0,6732.23,14229.91,1646.72,3883.9,0.0,662.79,1915.18,6903.39,992.0,907.88,389.0,1324.8899999999999,186.72,299.0,3311.55,7365.1,231.2,2814.98,3016.26,0.0,68.9,2558.8,3277.0,15676.12,2772.9900000000002,0.0,4434.7699999999995,4847.65,18303.28,bed_bath_table,watches_gifts
