year_week,category,num_items_sold,total_price,total_freight_value,most_sold_state,most_bought_state,avg_review_score,week_of_year
2017-07-24/2017-07-30,home_appliances,27.0,2570.6,597.37,SP,SP,3.740740740740741,7
2017-07-24/2017-07-30,housewares,80.0,5242.88,1393.46,SP,SP,4.575,7
2017-07-24/2017-07-30,luggage,18.0,1750.0600000000002,351.34,MG,SP,4.611111111111111,7
2017-07-24/2017-07-30,office_supplies,57.0,6716.05,1592.62,SP,SP,4.245614035087719,7
2017-07-24/2017-07-30,other,44.0,6686.47,841.11,SP,SP,4.136363636363637,7
2017-07-24/2017-07-30,pets,13.0,1166.7,242.46,SP,MG,4.076923076923077,7
2017-07-24/2017-07-30,sports,117.0,14603.6,1996.89,SP,SP,4.230769230769231,7
2017-07-24/2017-07-30,telephony,53.0,3705.7400000000002,740.66,SP,SP,4.132075471698113,7
2017-07-24/2017-07-30,toys,45.0,5645.33,745.0,SP,SP,4.711111111111111,7
2017-07-31/2017-08-06,automotive,47.0,7437.89,1187.06,SP,SP,4.382978723404255,7
2017-07-31/2017-08-06,baby,29.0,4473.26,722.81,SP,SP,4.172413793103448,7
2017-07-31/2017-08-06,beauty_health,100.0,12421.9,1725.84,SP,SP,4.2,7
2017-07-31/2017-08-06,construction_tools,3.0,666.9,95.26,SP,RJ,4.666666666666667,7
2017-07-31/2017-08-06,electronics,107.0,9446.37,1637.06,SP,SP,4.158878504672897,7
2017-07-31/2017-08-06,entertainment,29.0,5241.77,589.2,SP,SP,4.344827586206897,7
2017-07-31/2017-08-06,fashion,32.0,1881.23,430.54,SP,SP,4.375,7
2017-07-31/2017-08-06,food,8.0,540.88,160.57999999999998,SP,SP,4.875,7
2017-07-31/2017-08-06,furniture,210.0,19147.89,3970.57,SP,SP,4.219047619047619,7
2017-07-31/2017-08-06,garden_tools,44.0,2972.14,753.63,SP,SP,4.431818181818182,7
2017-07-31/2017-08-06,gifts,55.0,12376.87,890.97,SP,SP,4.363636363636363,7
2017-07-31/2017-08-06,home_appliances,30.0,4502.82,694.22,SP,SP,4.233333333333333,7
2017-07-31/2017-08-06,housewares,79.0,5643.39,1432.1,SP,SP,4.050632911392405,7
2017-07-31/2017-08-06,luggage,15.0,1463.5,590.89,MG,SP,4.133333333333334,7
2017-07-31/2017-08-06,office_supplies,29.0,3262.36,860.73,SP,SP,3.896551724137931,7
2017-07-31/2017-08-06,other,76.0,8410.87,1372.37,SP,SP,4.5,7
2017-07-31/2017-08-06,pets,19.0,3855.84,400.02,SP,SP,4.2631578947368425,7
2017-07-31/2017-08-06,sports,90.0,9303.94,1963.77,SP,SP,4.277777777777778,7
2017-07-31/2017-08-06,telephony,42.0,3251.84,668.36,SP,SP,4.071428571428571,7
2017-07-31/2017-08-06,toys,56.0,5297.29,1095.69,SP,SP,4.535714285714286,7
2017-08-07/2017-08-13,automotive,22.0,4089.7000000000003,719.27,SP,SP,4.090909090909091,8
2017-08-07/2017-08-13,baby,22.0,3358.3199999999997,459.19,SP,SP,4.636363636363637,8
2017-08-07/2017-08-13,beauty_health,100.0,15342.38,1793.01,SP,SP,4.34,8
2017-08-07/2017-08-13,construction_tools,2.0,211.9,60.51,ES,BA,4.5,8
2017-08-07/2017-08-13,electronics,100.0,10904.78,1813.68,SP,SP,4.12,8
2017-08-07/2017-08-13,entertainment,30.0,3515.51,540.4,SP,SP,4.5,8
2017-08-07/2017-08-13,fashion,31.0,2827.96,449.83,SP,SP,4.225806451612903,8
2017-08-07/2017-08-13,food,10.0,312.41,159.21,CE,PE,4.9,8
2017-08-07/2017-08-13,furniture,279.0,24644.69,5289.58,SP,SP,4.225806451612903,8
2017-08-07/2017-08-13,garden_tools,50.0,5586.26,943.03,SP,SP,4.38,8
2017-08-07/2017-08-13,gifts,39.0,6600.65,642.12,SP,SP,4.333333333333333,8
2017-08-07/2017-08-13,home_appliances,35.0,4254.8,677.89,SP,SP,4.228571428571429,8
2017-08-07/2017-08-13,housewares,82.0,7519.36,1279.8700000000001,SP,SP,4.7073170731707314,8
2017-08-07/2017-08-13,luggage,24.0,2510.8,645.84,MG,SP,4.583333333333333,8
2017-08-07/2017-08-13,office_supplies,42.0,5088.1,1208.2,SP,RJ,4.119047619047619,8
2017-08-07/2017-08-13,other,81.0,14766.75,1699.31,SP,SP,4.62962962962963,8
2017-08-07/2017-08-13,pets,24.0,1941.23,393.82,SP,SP,4.208333333333333,8
2017-08-07/2017-08-13,sports,104.0,11985.13,1930.55,SP,SP,4.365384615384615,8
2017-08-07/2017-08-13,telephony,37.0,3930.7799999999997,583.82,SP,SP,4.1891891891891895,8
2017-08-07/2017-08-13,toys,39.0,4003.77,660.38,SP,SP,4.615384615384615,8
2017-08-14/2017-08-20,automotive,44.0,4184.41,803.38,SP,SP,4.113636363636363,8
2017-08-14/2017-08-20,baby,28.0,5111.94,744.78,SP,SP,4.285714285714286,8
2017-08-14/2017-08-20,beauty_health,120.0,16975.56,2207.36,SP,SP,4.425,8
2017-08-14/2017-08-20,construction_tools,4.0,612.8,83.75,SP,CE,4.25,8
2017-08-14/2017-08-20,electronics,101.0,8323.42,1752.94,SP,SP,4.128712871287129,8
2017-08-14/2017-08-20,entertainment,29.0,4453.46,548.88,SP,SP,4.448275862068965,8
2017-08-14/2017-08-20,fashion,53.0,3364.96,779.93,SP,SP,4.30188679245283,8
2017-08-14/2017-08-20,food,7.0,283.76,107.41,SP,MG,4.714285714285714,8
2017-08-14/2017-08-20,furniture,248.0,25234.25,4780.71,SP,SP,4.100806451612903,8
2017-08-14/2017-08-20,garden_tools,71.0,7723.29,1451.81,SP,SP,4.28169014084507,8
2017-08-14/2017-08-20,gifts,43.0,5202.44,637.97,SP,SP,4.325581395348837,8
2017-08-14/2017-08-20,home_appliances,36.0,5541.08,718.1,SP,SP,4.5,8
2017-08-14/2017-08-20,housewares,63.0,5701.5,1182.56,SP,SP,3.9047619047619047,8
2017-08-14/2017-08-20,luggage,12.0,1369.9,217.59,MG,SP,4.5,8
2017-08-14/2017-08-20,office_supplies,35.0,4150.84,1263.35,SP,SP,4.428571428571429,8
2017-08-14/2017-08-20,other,60.0,8527.56,1259.24,SP,SP,4.3,8
2017-08-14/2017-08-20,pets,8.0,547.98,124.12,SP,SP,4.5,8
2017-08-14/2017-08-20,sports,109.0,9709.4,1904.56,SP,SP,4.4495412844036695,8
2017-08-14/2017-08-20,telephony,37.0,3201.59,622.59,SP,SP,4.1891891891891895,8
2017-08-14/2017-08-20,toys,45.0,4549.29,762.87,SP,SP,4.066666666666666,8
2017-08-21/2017-08-27,automotive,24.0,2166.23,420.95,SP,SP,4.291666666666667,8
2017-08-21/2017-08-27,baby,36.0,3787.96,786.43,SP,RJ,4.444444444444445,8
2017-08-21/2017-08-27,beauty_health,110.0,11747.8,1732.51,SP,SP,4.345454545454546,8
2017-08-21/2017-08-27,construction_tools,9.0,1046.5900000000001,205.8,SP,SP,3.4444444444444446,8
2017-08-21/2017-08-27,electronics,98.0,9529.46,1496.47,SP,SP,4.244897959183674,8
2017-08-21/2017-08-27,entertainment,50.0,4216.88,907.45,SP,SP,4.48,8
2017-08-21/2017-08-27,fashion,36.0,2335.07,535.74,SP,SP,4.083333333333333,8
2017-08-21/2017-08-27,food,8.0,317.18,145.44,SP,RJ,4.75,8
2017-08-21/2017-08-27,furniture,229.0,20242.14,4177.55,SP,SP,3.947598253275109,8
2017-08-21/2017-08-27,garden_tools,35.0,4056.89,730.39,SP,SP,4.314285714285714,8
2017-08-21/2017-08-27,gifts,49.0,7782.32,845.65,SP,SP,4.26530612244898,8
2017-08-21/2017-08-27,home_appliances,23.0,4300.94,549.64,SP,SP,4.695652173913044,8
2017-08-21/2017-08-27,housewares,51.0,2978.94,893.1899999999999,SP,SP,4.019607843137255,8
2017-08-21/2017-08-27,luggage,11.0,849.9000000000001,236.08,MG,SP,4.818181818181818,8
2017-08-21/2017-08-27,office_supplies,27.0,2912.92,593.57,SP,SP,4.555555555555555,8
2017-08-21/2017-08-27,other,60.0,8886.61,1358.3600000000001,SP,SP,4.366666666666666,8
2017-08-21/2017-08-27,pets,26.0,3150.38,612.91,SP,SP,4.038461538461538,8
2017-08-21/2017-08-27,sports,92.0,8371.8,1637.21,SP,SP,4.304347826086956,8
2017-08-21/2017-08-27,telephony,32.0,2221.12,573.56,SP,RS,4.25,8
2017-08-21/2017-08-27,toys,30.0,3025.25,520.8,SP,SP,4.233333333333333,8
2017-08-28/2017-09-03,automotive,23.0,2335.67,428.66,SP,SP,4.565217391304348,8
2017-08-28/2017-09-03,baby,38.0,7189.53,1059.64,SP,SP,4.2894736842105265,8
2017-08-28/2017-09-03,beauty_health,119.0,12064.04,1816.62,SP,SP,4.336134453781512,8
2017-08-28/2017-09-03,construction_tools,5.0,908.6,128.53,SP,SP,4.2,8
2017-08-28/2017-09-03,electronics,125.0,60481.21,3290.68,BA,SP,4.432,8
2017-08-28/2017-09-03,entertainment,52.0,8278.99,939.5699999999999,SP,SP,4.519230769230769,8
2017-08-28/2017-09-03,fashion,26.0,2505.56,514.37,SP,SP,3.8846153846153846,8
2017-08-28/2017-09-03,food,5.0,270.67,71.89,SP,SP,4.6,8
2017-08-28/2017-09-03,furniture,210.0,20216.07,4071.81,SP,SP,4.261904761904762,8
2017-08-28/2017-09-03,garden_tools,77.0,6374.47,1697.27,SP,RJ,4.207792207792208,8
2017-08-28/2017-09-03,gifts,68.0,15095.38,1046.05,SP,SP,4.352941176470588,8
2017-08-28/2017-09-03,home_appliances,40.0,5672.41,880.47,SP,SP,4.425,8
2017-08-28/2017-09-03,housewares,82.0,7543.58,1575.08,SP,SP,4.353658536585366,8
2017-08-28/2017-09-03,luggage,10.0,1100.03,216.23,MG,MG,4.5,8
2017-08-28/2017-09-03,office_supplies,27.0,3854.73,909.55,SP,SP,4.296296296296297,8
2017-08-28/2017-09-03,other,55.0,9377.73,1222.29,SP,SP,4.218181818181818,8
2017-08-28/2017-09-03,pets,24.0,4035.69,588.96,SP,SP,4.458333333333333,8
2017-08-28/2017-09-03,sports,89.0,8536.12,1666.52,SP,SP,4.292134831460674,8
2017-08-28/2017-09-03,telephony,37.0,3310.94,650.83,SP,SP,4.621621621621622,8
2017-08-28/2017-09-03,toys,44.0,6044.49,818.31,SP,SP,4.7272727272727275,8
2017-09-04/2017-09-10,automotive,18.0,2885.79,583.5,SP,RJ,4.611111111111111,9
2017-09-04/2017-09-10,baby,31.0,3832.65,694.96,SP,SP,4.645161290322581,9
2017-09-04/2017-09-10,beauty_health,125.0,16043.64,2518.45,SP,SP,4.072,9
2017-09-04/2017-09-10,construction_tools,8.0,1904.6,145.43,SP,SP,5.0,9
2017-09-04/2017-09-10,electronics,100.0,34824.450000000004,2288.75,SP,SP,4.26,9
2017-09-04/2017-09-10,entertainment,26.0,3067.5899999999997,398.65,MG,SP,4.538461538461538,9
2017-09-04/2017-09-10,fashion,37.0,2956.26,615.36,SP,SP,3.8378378378378377,9
2017-09-04/2017-09-10,food,5.0,158.45,61.9,SP,RJ,5.0,9
2017-09-04/2017-09-10,furniture,203.0,19860.21,4202.95,SP,SP,4.246305418719212,9
2017-09-04/2017-09-10,garden_tools,49.0,4568.0599999999995,1041.82,SP,SP,4.081632653061225,9
2017-09-04/2017-09-10,gifts,61.0,9443.91,951.91,SP,SP,3.8852459016393444,9
2017-09-04/2017-09-10,home_appliances,19.0,3331.69,625.02,SP,SP,4.315789473684211,9
2017-09-04/2017-09-10,housewares,55.0,5742.98,1369.36,SP,SP,4.2,9
2017-09-04/2017-09-10,luggage,12.0,1012.8000000000001,251.01,MG,SP,4.5,9
2017-09-04/2017-09-10,office_supplies,28.0,3349.2400000000002,727.8299999999999,SP,SP,4.392857142857143,9
2017-09-04/2017-09-10,other,46.0,7233.27,1074.9,SP,SP,4.239130434782608,9
2017-09-04/2017-09-10,pets,22.0,1784.1200000000001,419.67,SP,RJ,4.454545454545454,9
2017-09-04/2017-09-10,sports,87.0,10400.08,1718.44,SP,SP,4.045977011494253,9
2017-09-04/2017-09-10,telephony,51.0,6407.15,898.48,SP,SP,4.352941176470588,9
2017-09-04/2017-09-10,toys,54.0,3936.53,906.25,SP,SP,3.759259259259259,9
2017-09-11/2017-09-17,automotive,22.0,1941.55,397.96999999999997,SP,SP,4.136363636363637,9
2017-09-11/2017-09-17,baby,49.0,7996.17,1076.69,SP,SP,3.9591836734693877,9
2017-09-11/2017-09-17,beauty_health,165.0,20145.14,3039.58,SP,SP,4.012121212121212,9
2017-09-11/2017-09-17,construction_tools,13.0,1508.31,428.06,SP,GO,2.8461538461538463,9
2017-09-11/2017-09-17,electronics,102.0,15943.96,2161.87,SP,SP,3.7450980392156863,9
2017-09-11/2017-09-17,entertainment,33.0,3721.25,682.73,SP,SP,3.787878787878788,9
2017-09-11/2017-09-17,fashion,60.0,6246.26,1119.1299999999999,SP,SP,4.05,9
2017-09-11/2017-09-17,food,12.0,478.78999999999996,152.54,SP,RJ,3.9166666666666665,9
2017-09-11/2017-09-17,furniture,248.0,25086.02,4968.48,SP,SP,4.020161290322581,9
2017-09-11/2017-09-17,garden_tools,61.0,9432.72,1340.8700000000001,SP,SP,4.60655737704918,9
2017-09-11/2017-09-17,gifts,64.0,11691.96,1042.06,SP,SP,4.28125,9
2017-09-11/2017-09-17,home_appliances,22.0,8995.89,735.48,SP,SP,3.8636363636363638,9
2017-09-11/2017-09-17,housewares,83.0,4925.28,1466.53,SP,SP,4.204819277108434,9
2017-09-11/2017-09-17,luggage,10.0,1322.68,377.52,MG,SP,5.0,9
2017-09-11/2017-09-17,office_supplies,26.0,2497.9700000000003,708.84,SP,SP,3.6538461538461537,9
2017-09-11/2017-09-17,other,65.0,9690.65,1321.41,SP,SP,4.153846153846154,9
2017-09-11/2017-09-17,pets,18.0,1944.21,241.17,MG,SP,4.166666666666667,9
2017-09-11/2017-09-17,sports,127.0,11635.4,2236.28,SP,SP,4.25984251968504,9
2017-09-11/2017-09-17,telephony,47.0,5681.29,846.8299999999999,SP,SP,4.276595744680851,9
2017-09-11/2017-09-17,toys,73.0,6838.14,1390.83,SP,SP,4.068493150684931,9
2017-09-18/2017-09-24,automotive,31.0,2895.51,496.51,SP,SP,4.548387096774194,9
2017-09-18/2017-09-24,baby,40.0,3897.19,733.62,SP,SP,4.0,9
2017-09-18/2017-09-24,beauty_health,135.0,14026.09,2374.15,SP,SP,4.348148148148148,9
2017-09-18/2017-09-24,construction_tools,5.0,619.79,97.03,SP,ES,4.8,9
2017-09-18/2017-09-24,electronics,73.0,11469.25,1574.96,SP,SP,4.013698630136986,9
2017-09-18/2017-09-24,entertainment,10.0,1973.45,189.25,SP,SP,4.7,9
2017-09-18/2017-09-24,fashion,48.0,3598.04,727.34,SP,SP,4.208333333333333,9
2017-09-18/2017-09-24,food,12.0,745.5799999999999,181.73000000000002,SP,RJ,3.25,9
2017-09-18/2017-09-24,furniture,257.0,22855.260000000002,4941.02,SP,SP,4.081712062256809,9
2017-09-18/2017-09-24,garden_tools,47.0,4748.64,1027.46,SP,SP,4.76595744680851,9
2017-09-18/2017-09-24,gifts,68.0,9924.45,1129.81,SP,SP,4.382352941176471,9
2017-09-18/2017-09-24,home_appliances,21.0,2662.58,430.94,SP,RJ,4.761904761904762,9
2017-09-18/2017-09-24,housewares,48.0,3649.52,922.49,SP,SP,4.3125,9
2017-09-18/2017-09-24,luggage,13.0,1020.1700000000001,213.01,MG,SP,4.230769230769231,9
2017-09-18/2017-09-24,office_supplies,83.0,7610.93,1980.06,SP,RJ,4.325301204819277,9
2017-09-18/2017-09-24,other,56.0,11218.75,1319.07,SP,SP,4.392857142857143,9
2017-09-18/2017-09-24,pets,19.0,2127.15,356.6,SP,SP,4.368421052631579,9
2017-09-18/2017-09-24,sports,118.0,15000.91,2300.75,SP,SP,4.415254237288136,9
2017-09-18/2017-09-24,telephony,27.0,2500.1,435.57,SP,SP,4.111111111111111,9
2017-09-18/2017-09-24,toys,80.0,9095.6,1573.48,SP,SP,4.15,9
2017-09-25/2017-10-01,automotive,36.0,6872.63,1064.66,SP,SP,3.4166666666666665,9
2017-09-25/2017-10-01,baby,39.0,4385.04,787.83,SP,SP,3.9743589743589745,9
2017-09-25/2017-10-01,beauty_health,116.0,14604.94,2061.82,SP,SP,4.422413793103448,9
2017-09-25/2017-10-01,construction_tools,8.0,970.43,153.24,SP,RS,4.375,9
2017-09-25/2017-10-01,electronics,85.0,14586.11,1687.77,SP,SP,4.117647058823529,9
2017-09-25/2017-10-01,entertainment,42.0,8531.06,791.39,SP,MG,4.309523809523809,9
2017-09-25/2017-10-01,fashion,41.0,3696.04,651.74,SP,SP,3.8536585365853657,9
2017-09-25/2017-10-01,food,5.0,372.81,91.53,SP,MG,5.0,9
2017-09-25/2017-10-01,furniture,169.0,16023.22,3251.9,SP,SP,4.177514792899408,9
2017-09-25/2017-10-01,garden_tools,62.0,6346.0599999999995,1334.6000000000001,SP,MG,4.032258064516129,9
2017-09-25/2017-10-01,gifts,55.0,8506.21,843.42,SP,SP,4.490909090909091,9
2017-09-25/2017-10-01,home_appliances,18.0,4097.38,383.58,SP,RJ,4.777777777777778,9
2017-09-25/2017-10-01,housewares,51.0,5064.79,1100.1100000000001,SP,SP,4.03921568627451,9
2017-09-25/2017-10-01,luggage,10.0,627.9,199.98000000000002,MG,BA,4.5,9
2017-09-25/2017-10-01,office_supplies,36.0,4075.89,959.78,SP,SP,4.222222222222222,9
2017-09-25/2017-10-01,other,61.0,8772.960000000001,1339.5,SP,SP,3.9836065573770494,9
2017-09-25/2017-10-01,pets,13.0,861.44,218.66,SP,SP,3.3076923076923075,9
2017-09-25/2017-10-01,sports,108.0,9961.35,1832.72,SP,SP,4.388888888888889,9
2017-09-25/2017-10-01,telephony,44.0,16061.56,734.95,SP,SP,3.7954545454545454,9
2017-09-25/2017-10-01,toys,88.0,9453.51,1575.66,SP,SP,4.556818181818182,9
2017-10-02/2017-10-08,automotive,34.0,5863.08,914.67,SP,MG,4.147058823529412,10
2017-10-02/2017-10-08,baby,31.0,3409.82,750.09,SP,SP,4.516129032258065,10
2017-10-02/2017-10-08,beauty_health,108.0,12244.0,2168.57,SP,SP,4.083333333333333,10
2017-10-02/2017-10-08,construction_tools,21.0,2811.39,470.39,SP,SP,3.142857142857143,10
2017-10-02/2017-10-08,electronics,87.0,20346.58,1547.37,SP,SP,3.9195402298850577,10
2017-10-02/2017-10-08,entertainment,22.0,1259.0,337.53,SP,SP,4.681818181818182,10
2017-10-02/2017-10-08,fashion,32.0,2064.21,493.43,SP,SP,4.1875,10
2017-10-02/2017-10-08,food,13.0,755.45,203.51,SP,SP,4.769230769230769,10
2017-10-02/2017-10-08,furniture,189.0,15730.12,3824.82,SP,SP,3.8253968253968256,10
2017-10-02/2017-10-08,garden_tools,87.0,8706.26,2072.42,SP,SP,4.183908045977011,10
2017-10-02/2017-10-08,gifts,58.0,11703.0,858.77,SP,SP,3.7758620689655173,10
2017-10-02/2017-10-08,home_appliances,21.0,4465.74,531.43,SP,SP,4.0476190476190474,10
2017-10-02/2017-10-08,housewares,49.0,3251.84,884.76,SP,SP,4.040816326530612,10
2017-10-02/2017-10-08,luggage,16.0,1720.68,447.27000000000004,MG,SP,4.125,10
2017-10-02/2017-10-08,office_supplies,36.0,4551.62,1014.17,SP,SP,2.7777777777777777,10
2017-10-02/2017-10-08,other,59.0,10925.31,1441.77,SP,SP,4.4576271186440675,10
2017-10-02/2017-10-08,pets,20.0,3287.7,368.82,SP,SP,4.0,10
2017-10-02/2017-10-08,sports,122.0,13617.45,2345.05,SP,SP,4.286885245901639,10
2017-10-02/2017-10-08,telephony,54.0,5734.79,825.93,SP,SP,4.2592592592592595,10
2017-10-02/2017-10-08,toys,95.0,9764.03,1629.3,SP,SP,4.157894736842105,10
2017-10-09/2017-10-15,automotive,42.0,5439.63,850.28,SP,SP,3.9761904761904763,10
2017-10-09/2017-10-15,baby,39.0,3442.95,879.9399999999999,SP,SP,4.205128205128205,10
2017-10-09/2017-10-15,beauty_health,121.0,12800.03,2225.0,SP,SP,4.2727272727272725,10
2017-10-09/2017-10-15,construction_tools,18.0,4005.5699999999997,633.64,SP,RJ,4.055555555555555,10
2017-10-09/2017-10-15,electronics,95.0,21529.04,2027.9,SP,SP,4.168421052631579,10
2017-10-09/2017-10-15,entertainment,36.0,3942.8,564.67,SP,SP,3.638888888888889,10
2017-10-09/2017-10-15,fashion,36.0,3727.46,587.49,SP,SP,4.027777777777778,10
2017-10-09/2017-10-15,food,5.0,244.95999999999998,89.21000000000001,SP,SP,4.8,10
2017-10-09/2017-10-15,furniture,218.0,20353.93,4523.22,SP,SP,4.1422018348623855,10
2017-10-09/2017-10-15,garden_tools,50.0,3936.0,1068.4,SP,SP,3.92,10
2017-10-09/2017-10-15,gifts,66.0,15855.39,1069.79,SP,SP,4.257575757575758,10
2017-10-09/2017-10-15,home_appliances,26.0,5080.97,560.63,SP,SP,4.115384615384615,10
2017-10-09/2017-10-15,housewares,62.0,3500.16,1112.56,SP,SP,4.467741935483871,10
2017-10-09/2017-10-15,luggage,13.0,1451.0,262.94,MG,SP,4.538461538461538,10
2017-10-09/2017-10-15,office_supplies,38.0,4726.7300000000005,1316.98,SP,RJ,3.736842105263158,10
2017-10-09/2017-10-15,other,74.0,11566.31,1637.49,SP,SP,4.04054054054054,10
2017-10-09/2017-10-15,pets,14.0,1601.26,242.13,SP,SP,4.285714285714286,10
2017-10-09/2017-10-15,sports,109.0,10929.18,1957.25,SP,SP,4.009174311926605,10
2017-10-09/2017-10-15,telephony,57.0,5678.11,941.4599999999999,SP,SP,4.052631578947368,10
2017-10-09/2017-10-15,toys,74.0,9418.83,1471.88,SP,SP,4.418918918918919,10
2017-10-16/2017-10-22,automotive,39.0,6219.5,921.51,SP,SP,4.051282051282051,10
2017-10-16/2017-10-22,baby,35.0,4743.83,867.71,SP,SP,4.114285714285714,10
2017-10-16/2017-10-22,beauty_health,156.0,18213.7,3004.73,SP,SP,4.410256410256411,10
2017-10-16/2017-10-22,construction_tools,10.0,1289.31,208.55,SP,SP,4.5,10
2017-10-16/2017-10-22,electronics,98.0,12548.4,2087.88,SP,SP,4.26530612244898,10
2017-10-16/2017-10-22,entertainment,42.0,7635.15,798.35,SP,SP,4.4523809523809526,10
2017-10-16/2017-10-22,fashion,36.0,2789.65,537.18,SP,SP,4.527777777777778,10
2017-10-16/2017-10-22,food,14.0,2042.45,281.38,BA,MG,4.714285714285714,10
2017-10-16/2017-10-22,furniture,290.0,23797.35,5328.29,SP,SP,3.4689655172413794,10
2017-10-16/2017-10-22,garden_tools,58.0,4296.3,1334.69,SP,SP,4.275862068965517,10
2017-10-16/2017-10-22,gifts,102.0,23149.23,1655.2,SP,SP,4.205882352941177,10
2017-10-16/2017-10-22,home_appliances,28.0,4678.15,624.37,SP,SP,4.178571428571429,10
2017-10-16/2017-10-22,housewares,66.0,5411.14,1168.03,SP,SP,4.03030303030303,10
2017-10-16/2017-10-22,luggage,14.0,1613.69,491.04,MG,SP,4.785714285714286,10
2017-10-16/2017-10-22,office_supplies,45.0,5949.45,1362.32,SP,SP,3.8444444444444446,10
2017-10-16/2017-10-22,other,71.0,12569.9,1813.92,SP,SP,4.366197183098592,10
2017-10-16/2017-10-22,pets,20.0,1377.28,383.12,SP,SP,4.0,10
2017-10-16/2017-10-22,sports,114.0,12741.57,1983.34,SP,SP,4.157894736842105,10
2017-10-16/2017-10-22,telephony,77.0,7371.68,1172.62,SP,SP,3.909090909090909,10
2017-10-16/2017-10-22,toys,52.0,6454.15,867.0699999999999,SP,SP,4.365384615384615,10
2017-10-23/2017-10-29,automotive,29.0,2881.05,441.59000000000003,SP,SP,3.9655172413793105,10
2017-10-23/2017-10-29,baby,21.0,2816.79,353.41,SP,SP,4.523809523809524,10
2017-10-23/2017-10-29,beauty_health,141.0,13077.41,2283.7400000000002,SP,SP,4.134751773049645,10
2017-10-23/2017-10-29,construction_tools,8.0,1787.04,150.54,SP,MG,4.375,10
2017-10-23/2017-10-29,electronics,100.0,21297.98,2344.55,SP,SP,4.17,10
2017-10-23/2017-10-29,entertainment,32.0,4791.48,624.21,SP,SP,4.28125,10
2017-10-23/2017-10-29,fashion,32.0,1827.97,438.67,SP,SP,3.84375,10
2017-10-23/2017-10-29,food,7.0,746.26,118.61999999999999,SP,SP,4.714285714285714,10
2017-10-23/2017-10-29,furniture,239.0,19965.03,4714.91,SP,SP,4.058577405857741,10
2017-10-23/2017-10-29,garden_tools,63.0,5392.36,1516.28,SP,SP,4.4603174603174605,10
2017-10-23/2017-10-29,gifts,74.0,14001.09,1208.22,SP,SP,4.0,10
2017-10-23/2017-10-29,home_appliances,9.0,1258.58,197.69,SP,RJ,3.888888888888889,10
2017-10-23/2017-10-29,housewares,51.0,4054.96,1041.75,SP,SP,4.215686274509804,10
2017-10-23/2017-10-29,luggage,15.0,1369.97,304.37,MG,RJ,4.466666666666667,10
2017-10-23/2017-10-29,office_supplies,54.0,6615.97,1679.77,SP,SP,3.4074074074074074,10
2017-10-23/2017-10-29,other,67.0,13447.33,1809.94,SP,SP,4.313432835820896,10
2017-10-23/2017-10-29,pets,14.0,1350.79,268.38,SP,SP,4.5,10
2017-10-23/2017-10-29,sports,94.0,8951.9,1620.6399999999999,SP,SP,4.382978723404255,10
2017-10-23/2017-10-29,telephony,53.0,4877.53,829.98,SP,SP,4.283018867924528,10
2017-10-23/2017-10-29,toys,57.0,6379.51,948.24,SP,SP,4.4035087719298245,10
2017-10-30/2017-11-05,automotive,26.0,4657.070000000001,942.67,SP,MG,4.153846153846154,10
2017-10-30/2017-11-05,baby,31.0,3751.2,653.29,SP,SP,4.290322580645161,10
2017-10-30/2017-11-05,beauty_health,94.0,11095.5,1932.45,SP,SP,4.180851063829787,10
2017-10-30/2017-11-05,construction_tools,16.0,1788.8,414.52,SP,SP,4.625,10
2017-10-30/2017-11-05,electronics,105.0,27532.26,2284.0,SP,SP,3.9714285714285715,10
2017-10-30/2017-11-05,entertainment,43.0,5790.26,756.86,SP,SP,4.395348837209302,10
2017-10-30/2017-11-05,fashion,33.0,1986.49,453.02,SP,SP,3.9696969696969697,10
2017-10-30/2017-11-05,food,13.0,1529.63,212.3,SP,RJ,4.153846153846154,10
2017-10-30/2017-11-05,furniture,213.0,18900.81,3866.67,SP,SP,3.9295774647887325,10
2017-10-30/2017-11-05,garden_tools,71.0,6704.24,1295.85,SP,SP,4.084507042253521,10
2017-10-30/2017-11-05,gifts,60.0,13246.58,938.5,SP,SP,4.216666666666667,10
2017-10-30/2017-11-05,home_appliances,15.0,2598.6,370.85,SP,SP,3.6666666666666665,10
2017-10-30/2017-11-05,housewares,53.0,4496.63,929.27,SP,SP,4.245283018867925,10
2017-10-30/2017-11-05,luggage,13.0,1357.38,309.9,SP,SP,4.461538461538462,10
2017-10-30/2017-11-05,office_supplies,59.0,7419.82,1749.3799999999999,SP,SP,3.5762711864406778,10
2017-10-30/2017-11-05,other,72.0,12664.05,1743.76,SP,SP,4.388888888888889,10
2017-10-30/2017-11-05,pets,8.0,1453.66,121.81,SP,SP,3.875,10
2017-10-30/2017-11-05,sports,98.0,11646.3,1594.71,SP,SP,4.071428571428571,10
2017-10-30/2017-11-05,telephony,47.0,4563.15,758.6999999999999,SP,SP,4.170212765957447,10
2017-10-30/2017-11-05,toys,38.0,5838.25,883.24,SP,SP,4.368421052631579,10
2017-11-06/2017-11-12,automotive,45.0,4264.7,826.81,SP,SP,4.311111111111111,11
2017-11-06/2017-11-12,baby,37.0,3659.51,786.16,SP,SP,4.216216216216216,11
2017-11-06/2017-11-12,beauty_health,126.0,14447.43,1922.13,SP,SP,4.007936507936508,11
2017-11-06/2017-11-12,construction_tools,14.0,1429.0,272.7,SP,MG,4.785714285714286,11
